filename,uniprot_id
AF-A0A6P8KET9-F1-model_v6.pdb,A0A6P8KET9
AF-A0A6P8KJP1-F1-model_v6.pdb,A0A6P8KJP1
AF-A0A0Q9X4Z9-F1-model_v6.pdb,A0A0Q9X4Z9
AF-A0A6P4E1Q8-F1-model_v6.pdb,A0A6P4E1Q8
AF-A0A6P4E1Q0-F1-model_v6.pdb,A0A6P4E1Q0
AF-A0A6P4E1S3-F1-model_v6.pdb,A0A6P4E1S3
AF-A0A6P4E6K1-F1-model_v6.pdb,A0A6P4E6K1
AF-A0A6P4FPC4-F1-model_v6.pdb,A0A6P4FPC4
AF-A0A6P4EZ11-F1-model_v6.pdb,A0A6P4EZ11
AF-A0A6P4DUQ4-F1-model_v6.pdb,A0A6P4DUQ4
AF-A0A6P4ENR9-F1-model_v6.pdb,A0A6P4ENR9
AF-A0A0P9A0R0-F1-model_v6.pdb,A0A0P9A0R0
AF-A0A0N8P1H0-F1-model_v6.pdb,A0A0N8P1H0
AF-A0A0P8XZ89-F1-model_v6.pdb,A0A0P8XZ89
AF-A0A0P9CAL2-F1-model_v6.pdb,A0A0P9CAL2
AF-A0A8U0V6M0-F1-model_v6.pdb,A0A8U0V6M0
AF-A0A9V1E0G7-F1-model_v6.pdb,A0A9V1E0G7
AF-A0A9W2UWE5-F1-model_v6.pdb,A0A9W2UWE5
AF-M3YY04-F1-model_v6.pdb,M3YY04
AF-A0A9W2VX17-F1-model_v6.pdb,A0A9W2VX17
AF-A0A9W2UX29-F1-model_v6.pdb,A0A9W2UX29
AF-A0A9W2UF12-F1-model_v6.pdb,A0A9W2UF12
AF-M3XQQ5-F1-model_v6.pdb,M3XQQ5
AF-M3XUX7-F1-model_v6.pdb,M3XUX7
AF-A0A8U0SA87-F1-model_v6.pdb,A0A8U0SA87
AF-A0A9W2W5I8-F1-model_v6.pdb,A0A9W2W5I8
AF-A0A8U0RP50-F1-model_v6.pdb,A0A8U0RP50
AF-M3YFT0-F1-model_v6.pdb,M3YFT0
AF-A0A9W2UX38-F1-model_v6.pdb,A0A9W2UX38
AF-A0A9W2UWD5-F1-model_v6.pdb,A0A9W2UWD5
AF-M3YZD3-F1-model_v6.pdb,M3YZD3
AF-M3YE90-F1-model_v6.pdb,M3YE90
AF-A0A8U0V5Q6-F1-model_v6.pdb,A0A8U0V5Q6
AF-A0A8U0MYJ1-F1-model_v6.pdb,A0A8U0MYJ1
AF-A0A8U0RR20-F1-model_v6.pdb,A0A8U0RR20
AF-A0A8U0TFB7-F1-model_v6.pdb,A0A8U0TFB7
AF-A0A9W2UFC4-F1-model_v6.pdb,A0A9W2UFC4
AF-A0A2Y9LKR3-F1-model_v6.pdb,A0A2Y9LKR3
AF-A0A6J1ZN27-F1-model_v6.pdb,A0A6J1ZN27
AF-A0A6J3RPV8-F1-model_v6.pdb,A0A6J3RPV8
AF-A0A6J1YQJ8-F1-model_v6.pdb,A0A6J1YQJ8
AF-A0A6J1XB40-F1-model_v6.pdb,A0A6J1XB40
AF-A0A2U4BTA8-F1-model_v6.pdb,A0A2U4BTA8
AF-A0A6J1YQ69-F1-model_v6.pdb,A0A6J1YQ69
AF-A0A6J2A9F5-F1-model_v6.pdb,A0A6J2A9F5
AF-A0A6J1YCJ6-F1-model_v6.pdb,A0A6J1YCJ6
AF-A0A6J1XGY5-F1-model_v6.pdb,A0A6J1XGY5
AF-A0A2Y9KC15-F1-model_v6.pdb,A0A2Y9KC15
AF-A0A2U4BV60-F1-model_v6.pdb,A0A2U4BV60
AF-A0A2U4C1I3-F1-model_v6.pdb,A0A2U4C1I3
AF-A0A2Y9JIN4-F1-model_v6.pdb,A0A2Y9JIN4
AF-A0A6J3S538-F1-model_v6.pdb,A0A6J3S538
AF-A0A8D1CMA9-F1-model_v6.pdb,A0A8D1CMA9
AF-A0A6I9ZF58-F1-model_v6.pdb,A0A6I9ZF58
AF-A0A8D1AEX4-F1-model_v6.pdb,A0A8D1AEX4
AF-A0A8D1UX61-F1-model_v6.pdb,A0A8D1UX61
AF-A0A8D1P842-F1-model_v6.pdb,A0A8D1P842
AF-A0A480LLC0-F1-model_v6.pdb,A0A480LLC0
AF-A0A8D1JGZ8-F1-model_v6.pdb,A0A8D1JGZ8
AF-A0A8D1S7U6-F1-model_v6.pdb,A0A8D1S7U6
AF-A0A4X1SV42-F1-model_v6.pdb,A0A4X1SV42
AF-A0A6J3QQ68-F1-model_v6.pdb,A0A6J3QQ68
AF-A0A4X1UVV8-F1-model_v6.pdb,A0A4X1UVV8
AF-A0A8D0KFK7-F1-model_v6.pdb,A0A8D0KFK7
AF-A0A8D0URS9-F1-model_v6.pdb,A0A8D0URS9
AF-A0A8D1TLF5-F1-model_v6.pdb,A0A8D1TLF5
AF-A0A8D1UI04-F1-model_v6.pdb,A0A8D1UI04
AF-A0A8D0SIR5-F1-model_v6.pdb,A0A8D0SIR5
AF-A0A6P3IVM8-F1-model_v6.pdb,A0A6P3IVM8
AF-A0A8D2BMK8-F1-model_v6.pdb,A0A8D2BMK8
AF-F1S518-F1-model_v6.pdb,F1S518
AF-A0A4X1VME4-F1-model_v6.pdb,A0A4X1VME4
AF-A0A8D1RUI4-F1-model_v6.pdb,A0A8D1RUI4
AF-A0A8D1Q5Q3-F1-model_v6.pdb,A0A8D1Q5Q3
AF-A0A8D1E400-F1-model_v6.pdb,A0A8D1E400
AF-A0A287BFF3-F1-model_v6.pdb,A0A287BFF3
AF-A0A287BL20-F1-model_v6.pdb,A0A287BL20
AF-A0A8D1WKM7-F1-model_v6.pdb,A0A8D1WKM7
AF-A0A480MZ18-F1-model_v6.pdb,A0A480MZ18
AF-A0A8D1RZM5-F1-model_v6.pdb,A0A8D1RZM5
AF-A0A480VXI3-F1-model_v6.pdb,A0A480VXI3
AF-A0A480IQ15-F1-model_v6.pdb,A0A480IQ15
AF-A0A8D2BZE3-F1-model_v6.pdb,A0A8D2BZE3
AF-A0A480TSC0-F1-model_v6.pdb,A0A480TSC0
AF-A0A8D2AFI2-F1-model_v6.pdb,A0A8D2AFI2
AF-A0A8D0YVQ1-F1-model_v6.pdb,A0A8D0YVQ1
AF-A0A8D0IBT3-F1-model_v6.pdb,A0A8D0IBT3
AF-A0A8D1MK21-F1-model_v6.pdb,A0A8D1MK21
AF-A0A8D1NFF9-F1-model_v6.pdb,A0A8D1NFF9
AF-A0A8D0T701-F1-model_v6.pdb,A0A8D0T701
AF-A0A4X1V6W7-F1-model_v6.pdb,A0A4X1V6W7
AF-A0A8D1QNB8-F1-model_v6.pdb,A0A8D1QNB8
AF-A0A480JEY0-F1-model_v6.pdb,A0A480JEY0
AF-A0A8D1A6S4-F1-model_v6.pdb,A0A8D1A6S4
AF-A0A8D0XG84-F1-model_v6.pdb,A0A8D0XG84
AF-A0A8D1CG59-F1-model_v6.pdb,A0A8D1CG59
AF-A0A8D1UB31-F1-model_v6.pdb,A0A8D1UB31
AF-A0A8D1AXD1-F1-model_v6.pdb,A0A8D1AXD1
AF-A0A8D1VB55-F1-model_v6.pdb,A0A8D1VB55
AF-A0A4X1UWR3-F1-model_v6.pdb,A0A4X1UWR3
AF-A0A8D1XDG7-F1-model_v6.pdb,A0A8D1XDG7
AF-A0A8D1AQ91-F1-model_v6.pdb,A0A8D1AQ91
AF-A0A8D1FRR3-F1-model_v6.pdb,A0A8D1FRR3
AF-A0A4X1URB6-F1-model_v6.pdb,A0A4X1URB6
AF-A0A8D1RYF5-F1-model_v6.pdb,A0A8D1RYF5
AF-A0A8D0ILG0-F1-model_v6.pdb,A0A8D0ILG0
AF-A0A4X1V647-F1-model_v6.pdb,A0A4X1V647
AF-A0A8D1IZ31-F1-model_v6.pdb,A0A8D1IZ31
AF-A0A2K5MEX5-F1-model_v6.pdb,A0A2K5MEX5
AF-A0A8D0KAK8-F1-model_v6.pdb,A0A8D0KAK8
AF-A0A8D2BDF5-F1-model_v6.pdb,A0A8D2BDF5
AF-A0A8D1MJT8-F1-model_v6.pdb,A0A8D1MJT8
AF-A0A8D1INV5-F1-model_v6.pdb,A0A8D1INV5
AF-A0A8D1VP93-F1-model_v6.pdb,A0A8D1VP93
AF-A0A8D1QBR7-F1-model_v6.pdb,A0A8D1QBR7
AF-A0A4X1SNK0-F1-model_v6.pdb,A0A4X1SNK0
AF-A0A8D0ZKI9-F1-model_v6.pdb,A0A8D0ZKI9
AF-A0A8D1J0N8-F1-model_v6.pdb,A0A8D1J0N8
AF-A0A8D0STS9-F1-model_v6.pdb,A0A8D0STS9
AF-A0A8D0MQR6-F1-model_v6.pdb,A0A8D0MQR6
AF-A0A8D1S5L0-F1-model_v6.pdb,A0A8D1S5L0
AF-A0A8D1P4E2-F1-model_v6.pdb,A0A8D1P4E2
AF-A0A4X1UWN9-F1-model_v6.pdb,A0A4X1UWN9
AF-A0A480SSN5-F1-model_v6.pdb,A0A480SSN5
AF-A0A8D1QLN9-F1-model_v6.pdb,A0A8D1QLN9
AF-A0A480S8B4-F1-model_v6.pdb,A0A480S8B4
AF-A0A8D2AJD8-F1-model_v6.pdb,A0A8D2AJD8
AF-A0A8D1ZX29-F1-model_v6.pdb,A0A8D1ZX29
AF-A0A8D0UCR8-F1-model_v6.pdb,A0A8D0UCR8
AF-A0A8D1AWS8-F1-model_v6.pdb,A0A8D1AWS8
AF-A0A480LSC2-F1-model_v6.pdb,A0A480LSC2
AF-A0A8D0S2A8-F1-model_v6.pdb,A0A8D0S2A8
AF-A0A2K5M089-F1-model_v6.pdb,A0A2K5M089
AF-A0A4X1UJM0-F1-model_v6.pdb,A0A4X1UJM0
AF-A0A8D1YJD3-F1-model_v6.pdb,A0A8D1YJD3
AF-A0A480L479-F1-model_v6.pdb,A0A480L479
AF-A0A8D0S0Z2-F1-model_v6.pdb,A0A8D0S0Z2
AF-A0A8D0HZR3-F1-model_v6.pdb,A0A8D0HZR3
AF-A0A8D2AF85-F1-model_v6.pdb,A0A8D2AF85
AF-A0A4X1SQ42-F1-model_v6.pdb,A0A4X1SQ42
AF-A0A8D0S1T9-F1-model_v6.pdb,A0A8D0S1T9
AF-A0A8D0SJ70-F1-model_v6.pdb,A0A8D0SJ70
AF-A0A8D0Q613-F1-model_v6.pdb,A0A8D0Q613
AF-A0A480YVZ6-F1-model_v6.pdb,A0A480YVZ6
AF-A0A8D1TC00-F1-model_v6.pdb,A0A8D1TC00
AF-A0A8D1E6S6-F1-model_v6.pdb,A0A8D1E6S6
AF-A0A8D1WD56-F1-model_v6.pdb,A0A8D1WD56
AF-A0A6P3I497-F1-model_v6.pdb,A0A6P3I497
AF-A0A8D1E6H1-F1-model_v6.pdb,A0A8D1E6H1
AF-A0A8D1TRR6-F1-model_v6.pdb,A0A8D1TRR6
AF-A0A8D1QAL0-F1-model_v6.pdb,A0A8D1QAL0
AF-A0A8D1JLL4-F1-model_v6.pdb,A0A8D1JLL4
AF-A0A8D1FPZ4-F1-model_v6.pdb,A0A8D1FPZ4
AF-A0A8D0SAT1-F1-model_v6.pdb,A0A8D0SAT1
AF-A0A8D1AJH4-F1-model_v6.pdb,A0A8D1AJH4
AF-A0A8D0SKS2-F1-model_v6.pdb,A0A8D0SKS2
AF-A0A8D1Z0L3-F1-model_v6.pdb,A0A8D1Z0L3
AF-A0A8D0X063-F1-model_v6.pdb,A0A8D0X063
AF-A0A8D1T9H0-F1-model_v6.pdb,A0A8D1T9H0
AF-A0A8D0R0Z3-F1-model_v6.pdb,A0A8D0R0Z3
AF-A0A4X1V3L2-F1-model_v6.pdb,A0A4X1V3L2
AF-A0A8B7RCQ0-F1-model_v6.pdb,A0A8B7RCQ0
AF-A0A6J3A5Y1-F1-model_v6.pdb,A0A6J3A5Y1
AF-A0A341CTR0-F1-model_v6.pdb,A0A341CTR0
AF-A0A6J0XDC7-F1-model_v6.pdb,A0A6J0XDC7
AF-A0A341C4H4-F1-model_v6.pdb,A0A341C4H4
AF-A0A8B7R0Y3-F1-model_v6.pdb,A0A8B7R0Y3
AF-A0A8B7S6P8-F1-model_v6.pdb,A0A8B7S6P8
AF-A0A6J3A700-F1-model_v6.pdb,A0A6J3A700
AF-A0A6J3BJT0-F1-model_v6.pdb,A0A6J3BJT0
AF-A0A8B7T6D2-F1-model_v6.pdb,A0A8B7T6D2
AF-A0A7F8RU81-F1-model_v6.pdb,A0A7F8RU81
AF-A0A6J0XX15-F1-model_v6.pdb,A0A6J0XX15
AF-A0A6J0XF01-F1-model_v6.pdb,A0A6J0XF01
AF-A0A6I9I4U7-F1-model_v6.pdb,A0A6I9I4U7
AF-A0A2U3W0P1-F1-model_v6.pdb,A0A2U3W0P1
AF-A0A6P5LLL7-F1-model_v6.pdb,A0A6P5LLL7
AF-A0A455BBS2-F1-model_v6.pdb,A0A455BBS2
AF-A0A6P3RDC6-F1-model_v6.pdb,A0A6P3RDC6
AF-A0A6P5IU83-F1-model_v6.pdb,A0A6P5IU83
AF-A0A452Q7A9-F1-model_v6.pdb,A0A452Q7A9
AF-A0A8B9WYU8-F1-model_v6.pdb,A0A8B9WYU8
AF-A0A8B9WSQ3-F1-model_v6.pdb,A0A8B9WSQ3
AF-A0A6P5M7K5-F1-model_v6.pdb,A0A6P5M7K5
AF-A0A2U3WWI1-F1-model_v6.pdb,A0A2U3WWI1
AF-A0A6P5IJI2-F1-model_v6.pdb,A0A6P5IJI2
AF-A0A2Y9SMR2-F1-model_v6.pdb,A0A2Y9SMR2
AF-A0A6P3R822-F1-model_v6.pdb,A0A6P3R822
AF-A0A8B9YHQ2-F1-model_v6.pdb,A0A8B9YHQ2
AF-A0A2J8XYV3-F1-model_v6.pdb,A0A2J8XYV3
AF-H2N8F1-F1-model_v6.pdb,H2N8F1
AF-A0A455AMC1-F1-model_v6.pdb,A0A455AMC1
AF-H2NBI5-F1-model_v6.pdb,H2NBI5
AF-A0A6P3QE31-F1-model_v6.pdb,A0A6P3QE31
AF-H2N8Y6-F1-model_v6.pdb,H2N8Y6
AF-A0A6D2WLA2-F1-model_v6.pdb,A0A6D2WLA2
AF-A0A2J8Y1M6-F1-model_v6.pdb,A0A2J8Y1M6
AF-A0A6P5DUM1-F1-model_v6.pdb,A0A6P5DUM1
AF-A0A6P5BI65-F1-model_v6.pdb,A0A6P5BI65
AF-A0A2Y9FSL3-F1-model_v6.pdb,A0A2Y9FSL3
AF-H2NKA8-F1-model_v6.pdb,H2NKA8
AF-A0A6P5DWC7-F1-model_v6.pdb,A0A6P5DWC7
AF-H2NJ31-F1-model_v6.pdb,H2NJ31
AF-A0A2J8VTL6-F1-model_v6.pdb,A0A2J8VTL6
AF-A0A6P5CE66-F1-model_v6.pdb,A0A6P5CE66
AF-A0A6P3QHX5-F1-model_v6.pdb,A0A6P3QHX5
AF-A0A2Y9SR44-F1-model_v6.pdb,A0A2Y9SR44
AF-A0A2J8XKY9-F1-model_v6.pdb,A0A2J8XKY9
AF-H2NUV6-F1-model_v6.pdb,H2NUV6
AF-A0A2Y9F289-F1-model_v6.pdb,A0A2Y9F289
AF-A0A2J8W9U9-F1-model_v6.pdb,A0A2J8W9U9
AF-A0A6P5BYX7-F1-model_v6.pdb,A0A6P5BYX7
AF-A0A2K5RKI0-F1-model_v6.pdb,A0A2K5RKI0
AF-A0A6P5BPR3-F1-model_v6.pdb,A0A6P5BPR3
AF-A0A6P3RAF1-F1-model_v6.pdb,A0A6P3RAF1
AF-A0A2J8TX40-F1-model_v6.pdb,A0A2J8TX40
AF-A0A2J8Y1N8-F1-model_v6.pdb,A0A2J8Y1N8
AF-H2PJK0-F1-model_v6.pdb,H2PJK0
AF-K7EVX0-F1-model_v6.pdb,K7EVX0
AF-H2NQF8-F1-model_v6.pdb,H2NQF8
AF-H2PMB1-F1-model_v6.pdb,H2PMB1
AF-A0A6D2XEJ4-F1-model_v6.pdb,A0A6D2XEJ4
AF-A0A9W2WQ27-F1-model_v6.pdb,A0A9W2WQ27
AF-H2N642-F1-model_v6.pdb,H2N642
AF-A0A455BRD4-F1-model_v6.pdb,A0A455BRD4
AF-H2NN14-F1-model_v6.pdb,H2NN14
AF-A0A6P3Q0I4-F1-model_v6.pdb,A0A6P3Q0I4
AF-A0A6P5DYD5-F1-model_v6.pdb,A0A6P5DYD5
AF-A0A4W2DZN3-F1-model_v6.pdb,A0A4W2DZN3
AF-A0A2J8XJM2-F1-model_v6.pdb,A0A2J8XJM2
AF-A0A2J8TJG9-F1-model_v6.pdb,A0A2J8TJG9
AF-A0A4W2IIB7-F1-model_v6.pdb,A0A4W2IIB7
AF-A0A4W2EAX8-F1-model_v6.pdb,A0A4W2EAX8
AF-A0A4W2HF37-F1-model_v6.pdb,A0A4W2HF37
AF-A0A4W2H9M1-F1-model_v6.pdb,A0A4W2H9M1
AF-A0A4W2DAW0-F1-model_v6.pdb,A0A4W2DAW0
AF-A0A4W2E050-F1-model_v6.pdb,A0A4W2E050
AF-A0A4W2CYV6-F1-model_v6.pdb,A0A4W2CYV6
AF-A0A4W2IL32-F1-model_v6.pdb,A0A4W2IL32
AF-U3DNZ2-F1-model_v6.pdb,U3DNZ2
AF-A0A8C0MH36-F1-model_v6.pdb,A0A8C0MH36
AF-A0A7F8KCQ7-F1-model_v6.pdb,A0A7F8KCQ7
AF-A0A8C0SZL8-F1-model_v6.pdb,A0A8C0SZL8
AF-K7BNS1-F1-model_v6.pdb,K7BNS1
AF-A0A6J3GYM4-F1-model_v6.pdb,A0A6J3GYM4
AF-A0A6J3ETV5-F1-model_v6.pdb,A0A6J3ETV5
AF-F7HA40-F1-model_v6.pdb,F7HA40
AF-A0A8B8UJE1-F1-model_v6.pdb,A0A8B8UJE1
AF-U3FK92-F1-model_v6.pdb,U3FK92
AF-H9FVQ7-F1-model_v6.pdb,H9FVQ7
AF-U3D958-F1-model_v6.pdb,U3D958
AF-U3FAC6-F1-model_v6.pdb,U3FAC6
AF-H2QV70-F1-model_v6.pdb,H2QV70
AF-A0A6J3F0M3-F1-model_v6.pdb,A0A6J3F0M3
AF-A0A8C0RP70-F1-model_v6.pdb,A0A8C0RP70
AF-K7CGF7-F1-model_v6.pdb,K7CGF7
AF-A0A8C0SPC2-F1-model_v6.pdb,A0A8C0SPC2
AF-A0A2J8JT48-F1-model_v6.pdb,A0A2J8JT48
AF-A0A6J2CQY2-F1-model_v6.pdb,A0A6J2CQY2
AF-A0A8C0PT49-F1-model_v6.pdb,A0A8C0PT49
AF-A0A8B7KGB6-F1-model_v6.pdb,A0A8B7KGB6
AF-H2QMJ5-F1-model_v6.pdb,H2QMJ5
AF-A0A6J3F271-F1-model_v6.pdb,A0A6J3F271
AF-A0A6J3HM49-F1-model_v6.pdb,A0A6J3HM49
AF-I0FSK1-F1-model_v6.pdb,I0FSK1
AF-A0A8C0N1H2-F1-model_v6.pdb,A0A8C0N1H2
AF-H9EW55-F1-model_v6.pdb,H9EW55
AF-A0A8C0SZ23-F1-model_v6.pdb,A0A8C0SZ23
AF-A0A6P9FBD3-F1-model_v6.pdb,A0A6P9FBD3
AF-H9ZEA3-F1-model_v6.pdb,H9ZEA3
AF-K6ZQG8-F1-model_v6.pdb,K6ZQG8
AF-U3FKI8-F1-model_v6.pdb,U3FKI8
AF-H9Z6Q7-F1-model_v6.pdb,H9Z6Q7
AF-A0A2K5EJP5-F1-model_v6.pdb,A0A2K5EJP5
AF-A0A8B8TZM5-F1-model_v6.pdb,A0A8B8TZM5
AF-U3BU47-F1-model_v6.pdb,U3BU47
AF-A0A6D2X2N6-F1-model_v6.pdb,A0A6D2X2N6
AF-A0A8C0RWJ3-F1-model_v6.pdb,A0A8C0RWJ3
AF-K7DHM5-F1-model_v6.pdb,K7DHM5
AF-A0A8C0MHH7-F1-model_v6.pdb,A0A8C0MHH7
AF-F7D4Z2-F1-model_v6.pdb,F7D4Z2
AF-F7FAX7-F1-model_v6.pdb,F7FAX7
AF-A0A8C0PZR1-F1-model_v6.pdb,A0A8C0PZR1
AF-A0A8C0SWJ2-F1-model_v6.pdb,A0A8C0SWJ2
AF-F7DRC6-F1-model_v6.pdb,F7DRC6
AF-A0A8B8RQX4-F1-model_v6.pdb,A0A8B8RQX4
AF-A0A6J3HJP6-F1-model_v6.pdb,A0A6J3HJP6
AF-A0A8B8RE86-F1-model_v6.pdb,A0A8B8RE86
AF-U3CXV5-F1-model_v6.pdb,U3CXV5
AF-A0A8C0TJG9-F1-model_v6.pdb,A0A8C0TJG9
AF-A0A8C0NWH2-F1-model_v6.pdb,A0A8C0NWH2
AF-A0A4U1FEJ4-F1-model_v6.pdb,A0A4U1FEJ4
AF-A0A8B6YE18-F1-model_v6.pdb,A0A8B6YE18
AF-A0A8C0NG00-F1-model_v6.pdb,A0A8C0NG00
AF-F7I873-F1-model_v6.pdb,F7I873
AF-U3CYE3-F1-model_v6.pdb,U3CYE3
AF-A0A6J3GZ39-F1-model_v6.pdb,A0A6J3GZ39
AF-K7DRZ5-F1-model_v6.pdb,K7DRZ5
AF-A0A2Y9LPE1-F1-model_v6.pdb,A0A2Y9LPE1
AF-A0A2Y9PKY4-F1-model_v6.pdb,A0A2Y9PKY4
AF-A0A6J3HK53-F1-model_v6.pdb,A0A6J3HK53
AF-A0A2Y9PNP0-F1-model_v6.pdb,A0A2Y9PNP0
AF-A0A8C0SRR4-F1-model_v6.pdb,A0A8C0SRR4
AF-A0A8C0RP39-F1-model_v6.pdb,A0A8C0RP39
AF-A0A7F8KCM5-F1-model_v6.pdb,A0A7F8KCM5
AF-A0A4U1FHL7-F1-model_v6.pdb,A0A4U1FHL7
AF-U3D3Y0-F1-model_v6.pdb,U3D3Y0
AF-U3FPA3-F1-model_v6.pdb,U3FPA3
AF-A0A8C0QRU8-F1-model_v6.pdb,A0A8C0QRU8
AF-A0A6D2XBE0-F1-model_v6.pdb,A0A6D2XBE0
AF-A0A8D2JZM9-F1-model_v6.pdb,A0A8D2JZM9
AF-A0A8C0NDP1-F1-model_v6.pdb,A0A8C0NDP1
AF-U3C0I3-F1-model_v6.pdb,U3C0I3
AF-A0A6J2DXG5-F1-model_v6.pdb,A0A6J2DXG5
AF-H9FXR3-F1-model_v6.pdb,H9FXR3
AF-A0A8C0M836-F1-model_v6.pdb,A0A8C0M836
AF-A0A6D2XQM4-F1-model_v6.pdb,A0A6D2XQM4
AF-A0A6D2Y115-F1-model_v6.pdb,A0A6D2Y115
AF-A0A8B8U2A0-F1-model_v6.pdb,A0A8B8U2A0
AF-A0A2Y9MZP4-F1-model_v6.pdb,A0A2Y9MZP4
AF-H9FRK7-F1-model_v6.pdb,H9FRK7
AF-U3FPA1-F1-model_v6.pdb,U3FPA1
AF-I0FSK2-F1-model_v6.pdb,I0FSK2
AF-A0A8C0SNF9-F1-model_v6.pdb,A0A8C0SNF9
AF-K6ZTZ3-F1-model_v6.pdb,K6ZTZ3
AF-A0A2J8M5I5-F1-model_v6.pdb,A0A2J8M5I5
AF-U3BW24-F1-model_v6.pdb,U3BW24
AF-A0A2J8MYR0-F1-model_v6.pdb,A0A2J8MYR0
AF-K7C8W0-F1-model_v6.pdb,K7C8W0
AF-H2Q1D6-F1-model_v6.pdb,H2Q1D6
AF-A0A8C0ME96-F1-model_v6.pdb,A0A8C0ME96
AF-H2QRB5-F1-model_v6.pdb,H2QRB5
AF-U3DGX3-F1-model_v6.pdb,U3DGX3
AF-A0A8C0N8M6-F1-model_v6.pdb,A0A8C0N8M6
AF-A0A8C0NAB2-F1-model_v6.pdb,A0A8C0NAB2
AF-H2QU57-F1-model_v6.pdb,H2QU57
AF-A0A4U1EF00-F1-model_v6.pdb,A0A4U1EF00
AF-H2PZV0-F1-model_v6.pdb,H2PZV0
AF-A0A2Y9P078-F1-model_v6.pdb,A0A2Y9P078
AF-A0A8C0M688-F1-model_v6.pdb,A0A8C0M688
AF-A0A8C5VVC3-F1-model_v6.pdb,A0A8C5VVC3
AF-A0A8B7WNW5-F1-model_v6.pdb,A0A8B7WNW5
AF-A0A2K6T472-F1-model_v6.pdb,A0A2K6T472
AF-A0A8B7GTD5-F1-model_v6.pdb,A0A8B7GTD5
AF-A0A2K6UI37-F1-model_v6.pdb,A0A2K6UI37
AF-A0A8C0LX61-F1-model_v6.pdb,A0A8C0LX61
AF-A0A8B7GGY7-F1-model_v6.pdb,A0A8B7GGY7
AF-A0A2J8MDB2-F1-model_v6.pdb,A0A2J8MDB2
AF-A0A8B7ERN6-F1-model_v6.pdb,A0A8B7ERN6
AF-A0A384AXK8-F1-model_v6.pdb,A0A384AXK8
AF-A0A8B7FCX2-F1-model_v6.pdb,A0A8B7FCX2
AF-A0A8B7EGP5-F1-model_v6.pdb,A0A8B7EGP5
AF-A0A8C5V9W3-F1-model_v6.pdb,A0A8C5V9W3
AF-A0A384A4E3-F1-model_v6.pdb,A0A384A4E3
AF-A0A383ZR52-F1-model_v6.pdb,A0A383ZR52
AF-A0A384B8V9-F1-model_v6.pdb,A0A384B8V9
AF-A0A8B7G9N8-F1-model_v6.pdb,A0A8B7G9N8
AF-A0A8B7GG00-F1-model_v6.pdb,A0A8B7GG00
AF-A0A383ZMR3-F1-model_v6.pdb,A0A383ZMR3
AF-A0A8C5XKF3-F1-model_v6.pdb,A0A8C5XKF3
AF-A0A8B7G043-F1-model_v6.pdb,A0A8B7G043
AF-A0A4X2K4F4-F1-model_v6.pdb,A0A4X2K4F4
AF-A0A8B7FH02-F1-model_v6.pdb,A0A8B7FH02
AF-A0A8C5W015-F1-model_v6.pdb,A0A8C5W015
AF-A0A8B7HM60-F1-model_v6.pdb,A0A8B7HM60
AF-A0A8C5XL54-F1-model_v6.pdb,A0A8C5XL54
AF-A0A8B7G564-F1-model_v6.pdb,A0A8B7G564
AF-A0A8B7X1L7-F1-model_v6.pdb,A0A8B7X1L7
AF-D2HBD2-F1-model_v6.pdb,D2HBD2
AF-A0A8B7FD37-F1-model_v6.pdb,A0A8B7FD37
AF-A0A8B7GMN7-F1-model_v6.pdb,A0A8B7GMN7
AF-W0SK50-F1-model_v6.pdb,W0SK50
AF-A0A4X2JYZ8-F1-model_v6.pdb,A0A4X2JYZ8
AF-A0A8B7H6T0-F1-model_v6.pdb,A0A8B7H6T0
AF-A0A8C5Y8Z1-F1-model_v6.pdb,A0A8C5Y8Z1
AF-A0A8B7F0F1-F1-model_v6.pdb,A0A8B7F0F1
AF-A0A8C5Y6P0-F1-model_v6.pdb,A0A8C5Y6P0
AF-A0A8B7H4Q4-F1-model_v6.pdb,A0A8B7H4Q4
AF-A0A8B7GB59-F1-model_v6.pdb,A0A8B7GB59
AF-A0A8B7FG12-F1-model_v6.pdb,A0A8B7FG12
AF-A0A8B7EQ00-F1-model_v6.pdb,A0A8B7EQ00
AF-A0A4X2K409-F1-model_v6.pdb,A0A4X2K409
AF-A0A8B7FS89-F1-model_v6.pdb,A0A8B7FS89
AF-A0A8C6EFH9-F1-model_v6.pdb,A0A8C6EFH9
AF-A0A8B7GFN4-F1-model_v6.pdb,A0A8B7GFN4
AF-A0A8C5W9Q7-F1-model_v6.pdb,A0A8C5W9Q7
AF-A0A8B7EMT9-F1-model_v6.pdb,A0A8B7EMT9
AF-A0A8B7GAA7-F1-model_v6.pdb,A0A8B7GAA7
AF-A0A8B7X1E3-F1-model_v6.pdb,A0A8B7X1E3
AF-A0A8B7EHK7-F1-model_v6.pdb,A0A8B7EHK7
AF-A0A8B7XCA8-F1-model_v6.pdb,A0A8B7XCA8
AF-A0A3Q7NMV9-F1-model_v6.pdb,A0A3Q7NMV9
AF-A0A3Q7PGP6-F1-model_v6.pdb,A0A3Q7PGP6
AF-A0A9W3FBY3-F1-model_v6.pdb,A0A9W3FBY3
AF-A0A3Q7U0T9-F1-model_v6.pdb,A0A3Q7U0T9
AF-A0A3Q7NGS0-F1-model_v6.pdb,A0A3Q7NGS0
